,Concentration (Ni)
Distance (nm),Ion Count,Al ion%,Ni ion%,Ti ion%,H2 ion%,Co ion%,Cr ion%,H ion%,O ion%,Al ion% Sigma,Ni ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,Co ion% Sigma,Cr ion% Sigma,H ion% Sigma,O ion% Sigma
-0.350000005215406,24334,3.62866770773403,26.2595545327525,1.29448508260048,0.00821895290539985,33.2004602613627,35.3127311580505,0.258897016520095,0.0369852880742993,0.119878356306244,0.282091372449569,0.0724623613498847,0.00581143849924206,0.301892299488176,0.306385571785003,0.0325757073130719,0.0123261492947017
-0.25000000372529,24159,3.55147150130386,26.8512769568277,1.58119127447328,0.0165569766960553,33.0932571712405,34.6413344923217,0.244215406266816,0.0206962208700691,0.119072779971592,0.285132268734862,0.080258636929145,0.00827780298596438,0.302736805708279,0.306132485963206,0.0317552909632539,0.00925467351605012
-0.150000002235174,23553,3.65558527576105,27.9072729588587,1.82142402241753,0.0169829745679956,32.2379314736976,34.1442703689551,0.186812720247951,0.0297202054939923,0.122283712426425,0.292268029132138,0.0871346273787101,0.00849076619981816,0.304546628040063,0.308981576830235,0.0281367588304755,0.0112315124208589
-0.0500000007450581,23571,3.85643375334097,29.1841669848543,1.92609562598108,0.0084850027576259,31.6320902804293,33.0999957574986,0.254550082728777,0.0381825124093165,0.125419206112531,0.296107788632598,0.0895213558365127,0.00599954844117963,0.302901268995733,0.30650533469859,0.0328204222488832,0.0127250740640279
0.0500000007450581,23192,4.35494998275267,30.0879613659883,2.32838909968955,0.017247326664367,31.390134529148,31.5453604691273,0.228527078302863,0.0474301483270093,0.134015099718376,0.301164143307448,0.0990245443826679,0.00862291962442203,0.304733900960864,0.305140666148746,0.0313547198176789,0.0142973359651614
0.150000002235174,22218,4.80691331352957,30.6103159600324,2.80853362138806,0.0180034206499235,31.6230083715906,29.8991808443604,0.189035916824197,0.0450085516248087,0.143510397892383,0.309192449571179,0.110841246136923,0.00900089998059993,0.311963730425751,0.307141648031855,0.029141292362223,0.014229750348313
0.25000000372529,21782,5.10054173170508,32.22385455881,3.56257460288311,0.0183637866127996,30.7409787898265,28.0644568910109,0.238729225966394,0.0505004131851988,0.149070305810543,0.316649131014353,0.12559024586398,0.00918105019604436,0.312642592719829,0.304439645535891,0.033066246914782,0.0152226022862351
0.350000005215406,21079,5.69761373879216,34.3327482328384,3.98500877650742,0.0332084064708952,29.384695668675,26.2678495184781,0.241946961430808,0.0569286968072489,0.159655116515421,0.327042130256893,0.134728403169888,0.0125495135853794,0.313750924533477,0.303120778945475,0.0338383412973932,0.016429220744869
0.450000006705523,19895,6.49912038200553,37.2606182457904,4.38803719527519,0.0251319426991706,28.303593867806,23.2219150540337,0.226187484292536,0.0753958280975119,0.174768503396291,0.342786077128373,0.145217613498461,0.0112379340345916,0.31937249678673,0.299361317848695,0.033679884789249,0.0194597790247272
0.550000008195639,18883,6.95864004660276,39.9565746968172,5.36990944235556,0.0211830747232961,26.5370968596092,20.9129905205741,0.174760366467193,0.0688449928507123,0.185167479215167,0.356444041053207,0.164044854325279,0.0105904154955966,0.321310746946969,0.295954638224609,0.0303952806343334,0.0190875917016318
