,Concentration (Nb)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,B ion%,Mn ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma,B ion% Sigma,Mn ion% Sigma
0.15000000223517418,34721,66.49578065147892,1.6416577863540796,15.4085423806918,4.818409608018202,4.818409608018202,2.4452060712537085,0.14112496759885948,3.9889404107024564,0.017280608277411364,0.06048212897093978,0.06048212897093978,0.025920912416117048,0.03168111517525417,0.04608162207309697,0.2533090369106298,0.06819472826221779,0.19375277013298958,0.11492968708247044,0.11492968708247044,0.0828869059319977,0.020146478736876354,0.10502514582441376,0.0070541692067493745,0.013194290676184819,0.013194290676184819,0.008639184243295062,0.0095507023901328,0.011517750817540603
0.2500000037252903,31994,67.26573732574857,1.5659186097393263,16.084265799837468,4.125773582546728,4.053885103456898,2.4535850471963494,0.08751640932674877,4.097643308120272,0.021879102331687193,0.07188847908982934,0.046883790710758266,0.034381446521222735,0.025004688379071077,0.06563730699506158,0.26233966813126447,0.0694101637249939,0.2053941404791639,0.11119092970220756,0.11025927803421122,0.08649120430467588,0.01653180799136377,0.11082747664006244,0.008268618684481812,0.014984395162288168,0.0121025046542,0.010364613957464096,0.008839387019265375,0.014318533188878714
0.3500000052154064,29565,67.56976154236428,1.4036867918146456,16.763064434297313,3.646203280906477,3.740909859631321,2.482665313715542,0.07441231185523423,4.045323862675461,0.02705902249281245,0.09808895653644512,0.030441400304414005,0.030441400304414005,0.020294266869609334,0.06764755623203111,0.27224651085036844,0.06841896543194684,0.21724300773710895,0.10900989296347599,0.11036225261140113,0.09049218152238042,0.015858854428055687,0.1145831555998606,0.009565514718382878,0.018205726477828154,0.010145588852493444,0.010145588852493444,0.008284259012950192,0.015121336221050727
0.45000000670552254,27332,68.13990926386653,1.5659300453680667,17.159373627981854,3.2343041123957263,3.0330747841358114,2.403775793941168,0.0658568710668813,4.138006732035708,0.01829357529635592,0.10976145177813551,0.04024586565198302,0.021952290355627103,0.02926972047416947,0.04024586565198302,0.28183087798145035,0.0750971047142531,0.2280534760787779,0.10700779930093443,0.10373317375089919,0.09264623623645822,0.015517501177480693,0.12047116716459921,0.008180387237507223,0.020028606792782594,0.012132142986290007,0.008961001274974636,0.010346894329341572,0.012132142986290007
0.5500000081956387,25436,68.38339361534833,1.238402264506998,17.59317502752005,3.184462965875138,2.716622110394716,2.2330555118729363,0.055040100644755466,4.277402107249568,0.023588614562038056,0.16905173769460607,0.023588614562038056,0.03145148608271741,0.04324579336373644,0.027520050322377733,0.29154697708666305,0.06934266270009988,0.23874225650645325,0.1100946518759969,0.10193176124185135,0.0926448692511388,0.014706036873138073,0.12687406938900067,0.009628875709219964,0.025758348199056192,0.009628875709219964,0.011118030738266947,0.01303627756900671,0.010400169955841865
0.6500000096857548,23790,68.89029003783102,1.2063892391761244,17.398066414459855,2.7406473308112655,2.328709541824296,2.4968474148802016,0.08406893652795291,4.522908785203867,0.008406893652795292,0.1471206389239176,0.04623791509037411,0.03362757461118117,0.05044136191677175,0.04623791509037411,0.30014406953206296,0.07078006149133238,0.24578104022587166,0.10585101899126836,0.09777861992366203,0.1011598343407672,0.01879048222435737,0.13472906111619834,0.005944321628451248,0.02484962712947445,0.013938032503670358,0.011887143837908003,0.014557494051789691,0.013938032503670358
0.7500000111758709,22128,68.55567606652205,1.3421908893709327,18.243853940708604,2.7295733911785973,2.2460231381055675,2.2640997830802605,0.07230657989877079,4.2841648590021695,0.027114967462039046,0.08586406362979031,0.04971077368040492,0.009038322487346349,0.036153289949385395,0.05422993492407809,0.3121201151386208,0.0773573876647785,0.2596255427087878,0.10953848167985869,0.09961007082138149,0.10000086552415607,0.018070108491031262,0.13613001814534706,0.011068138246092221,0.019690108359452417,0.014984636333872575,0.006390770292560128,0.012779807455696693,0.015650588384550454
0.850000012665987,20739,69.32349679348087,1.1861709822074353,18.351897391388206,2.3482327981098416,1.870871305270264,2.246974299628719,0.033752832827040835,4.358937267949274,0.024109166305029173,0.07714933217609335,0.033752832827040835,0.038574666088046675,0.05304016587106418,0.05304016587106418,0.3202205885143377,0.07517762582153557,0.2687940362440746,0.10515180270575439,0.0940864370390589,0.10291300300897537,0.012755218503170034,0.1417811844766941,0.010780647150670968,0.01927989158416824,0.012755218503170034,0.01363557328688783,0.015987970018071417,0.015987970018071417
0.9500000141561031,19181,68.95886554402794,1.2929461446222823,18.4349095459048,2.3773525884990354,2.012408112194359,2.0176216047129976,0.08341588029821177,4.551378968771179,0.02606746259319118,0.11991032792867942,0.04692143266774412,0.02606746259319118,0.01564047755591471,0.03649444763046765,0.3340628823244664,0.08156966709587984,0.27998646922857967,0.1099984249262469,0.10139299446147484,0.10152154671648976,0.02084527049861008,0.1504945267915767,0.011656204136450458,0.02498803666222974,0.015636807757311022,0.011656204136450458,0.009029327729332563,0.013791087486818222
1.0500000156462193,17691,69.41382623933073,1.1079079758069075,18.393533435079984,2.36843592787293,1.8427448985359787,2.001017466508394,0.06217850884630603,4.53337855406704,0.028262958566502745,0.12435701769261207,0.033915550279803294,0.028262958566502745,0.028262958566502745,0.033915550279803294,0.34642512043621837,0.07869668440422435,0.2912853742542812,0.11432724873559723,0.10111547354957441,0.10528343159963512,0.018741696433799106,0.1564085818249745,0.012637793034235713,0.02649651473621925,0.013843617255073387,0.012637793034235713,0.012637793034235713,0.013843617255073387
1.1500000171363354,16378,70.11234582977166,1.2333618268408841,18.26230308951032,2.1003785566003175,1.5936011723043109,1.740139211136891,0.07326901941629015,4.634265478080351,0.018317254854072536,0.13432653559653193,0.024423006472096716,0.024423006472096716,0.024423006472096716,0.024423006472096716,0.3576948854024702,0.08624222522725879,0.3018968197176667,0.11204922595749071,0.09785230413098564,0.10217617377457273,0.021143194077138352,0.16426922198603777,0.010574503408374888,0.02861927258953353,0.012210011936874933,0.012210011936874933,0.012210011936874933,0.012210011936874933
1.2500000186264515,14777,69.005887527915,1.2384110441902958,19.48974758069974,2.0301820396562227,1.542938350138729,1.7662583745009137,0.06090546118968668,4.554375042295459,0.020301820396562222,0.15564728970697705,0.06767273465520741,0.013534546931041485,0.02706909386208297,0.02706909386208297,0.3804429483213005,0.09097735489106448,0.3258633850979345,0.11601669904382918,0.10139220910788574,0.10835883407713051,0.02029563699624049,0.1715138800343521,0.011720071595873965,0.03242943614391626,0.021392755492979237,0.009569722240207471,0.01353271496745282,0.01353271496745282
1.3500000201165676,13564,69.87614273075789,1.2090828664110882,19.094662341492185,2.115895016219404,1.5555883220289,1.4671188439988203,0.03686228251253318,4.3718667059864345,0.029489826010026542,0.14744913005013272,0.022117369507519906,0.029489826010026542,0.014744913005013271,0.029489826010026542,0.39393617313452384,0.09384100527936408,0.33748205760859007,0.12356892096843734,0.1062549033251144,0.10323556716575405,0.016482275189213174,0.17556276201084176,0.014742738720107987,0.03294631138270403,0.012768057025494743,0.014742738720107987,0.010425459276391387,0.014742738720107987
1.4500000216066837,12208,69.89678899082568,1.1549803407601573,19.307011795543904,1.957732634338139,1.4990170380078638,1.2860419397116645,0.0163826998689384,4.587155963302752,0.024574049803407598,0.12287024901703801,0.049148099606815196,0.049148099606815196,0.024574049803407598,0.024574049803407598,0.41515738104552485,0.09670355320529303,0.3572343153794529,0.12538948049574403,0.10997685764265078,0.10197520534401114,0.011583369220563824,0.1893445955393974,0.014186090899236272,0.03170546561870901,0.020059696346455626,0.020059696346455626,0.014186090899236272,0.014186090899236272
1.5500000230967999,11089,69.8620254306069,1.2264406168274866,19.58697808639192,2.0560916223284336,1.1813508882676527,1.307602128235188,0.03607178284786726,4.49995491027144,0.027053837135900444,0.15330507710343583,0.01803589142393363,0.009017945711966815,0.009017945711966815,0.027053837135900444,0.4357440098006934,0.10451952390390241,0.3768779410133156,0.13476085419504286,0.10260362876489797,0.10787814452422298,0.018032638196738345,0.19686099582135339,0.015617427167626652,0.03715343086185144,0.01275215099297359,0.009017539086074961,0.009017539086074961,0.015617427167626652
1.650000024586916,9893,69.52390579197413,1.1321136156878602,19.74123117355706,2.193470130395229,1.2635196603659153,1.314060446780552,0.07075710098049126,4.467805519053877,0.04043262913170929,0.11118973011220055,0.010108157282927322,0.030324471848781967,0.07075710098049126,0.030324471848781967,0.46278868317085253,0.10636742045396297,0.40019288146366666,0.1472603346752389,0.11229639599005946,0.11449098907082274,0.026734207186555177,0.20771028548383139,0.020212227158905093,0.03350632168648803,0.010107646395798395,0.017505187203343087,0.026734207186555177,0.017505187203343087
1.750000026077032,8773,70.11284623275961,1.2310498119229454,19.844978912572667,1.6983927960788785,1.3222386868802007,1.1854553744443177,0.05699304684828452,4.251681294882024,0.022797218739313806,0.17097914054485353,0.022797218739313806,0.011398609369656903,0.022797218739313806,0.04559443747862761,0.4887277659212945,0.1177264280464626,0.42581075111090577,0.13795114646051457,0.12195244430210068,0.11555240185445768,0.025480801151815387,0.21541297808866317,0.016118230394450043,0.044108867353223925,0.016118230394450043,0.011397959709665513,0.016118230394450043,0.02279202101495548
1.8500000275671482,7905,69.7280202403542,1.3788741302972802,19.595192915876027,1.9101834282099934,1.4041745730550286,1.1258697027197977,0.07590132827324478,4.604680581910183,0,0.1391524351676154,0,0.012650221378874131,0.012650221378874131,0.012650221378874131,0.5167412629909106,0.13115847330080882,0.44644179101109,0.15395668829631615,0.13233931388854905,0.11866823070937535,0.030974825663461387,0.23572864011072148,0,0.04192683624227248,0,0.012649421213062971,0.012649421213062971,0.012649421213062971
1.9500000290572643,7076,70.56246466930469,1.158846806105144,19.530808366308648,1.7241379310344827,1.5262860373092142,0.9892594686263425,0.014132278123233465,4.2962125494629735,0.02826455624646693,0.1554550593555681,0.014132278123233465,0,0,0,0.5418058397038514,0.12722955372118724,0.4712821777522478,0.15474460692285694,0.14574182797535942,0.1176528224315585,0.014131279481524752,0.24105354913272267,0.01998323470399633,0.04683501776677256,0.014131279481524752,0,0,0
2.0500000305473804,6027,70.08461921353909,1.0452961672473868,19.91040318566451,1.841712294673967,1.2775842044134729,1.0287041645926662,0.049776007964161276,4.529616724738676,0.016592002654720425,0.09955201592832255,0,0.049776007964161276,0.049776007964161276,0.016592002654720425,0.5898044309830367,0.13100482910042574,0.5143721961662959,0.17319038787264032,0.1446611982991409,0.12997184427968037,0.02873103834476267,0.2678640710837127,0.016590626124859117,0.040621705342186135,0,0.02873103834476267,0.02873103834476267,0.016590626124859117
2.1500000320374966,5325,69.93427230046947,1.2018779342723005,19.943661971830988,1.6713615023474178,1.295774647887324,0.8262910798122065,0.056338028169014086,4.807511737089202,0.03755868544600939,0.07511737089201878,0.07511737089201878,0,0.07511737089201878,0,0.6283781624860463,0.14932919355743685,0.5475710847306808,0.17567720129295225,0.15497898258270656,0.1240523522929598,0.032517611966104004,0.2931579729586657,0.026553013284875256,0.037544576247372535,0.037544576247372535,0,0.037544576247372535,0
2.2500000335276127,4654,69.27374301675978,1.2032660077352815,20.756338633433604,2.019767941555651,1.2032660077352815,1.1173184357541899,0.04297378599054577,4.039535883111302,0.04297378599054577,0.15040825096691018,0,0.021486892995272885,0.021486892995272885,0.10743446497636443,0.6762791013247986,0.15982287123359548,0.5944898593971115,0.2062086028399962,0.15982287123359548,0.15407614738799905,0.03038052555146189,0.2886015874348501,0.03038052555146189,0.05680620645019108,0,0.021484584438403984,0.021484584438403984,0.048020337363107186
2.350000035017729,3980,70.17587939698493,1.3567839195979898,19.09547738693467,1.7587939698492463,1.507537688442211,0.9045226130653266,0.02512562814070352,4.949748743718593,0.02512562814070352,0.12562814070351758,0.02512562814070352,0,0.05025125628140704,0,0.7251639721969384,0.1833780792202886,0.6230316708071728,0.20835925244522815,0.19314970562871472,0.15007041910616506,0.02512247145645955,0.3438164688576853,0.02512247145645955,0.056147310823559234,0.02512247145645955,0,0.035524075067377536,0
2.450000036507845,3285,71.20243531202435,1.06544901065449,18.995433789954337,1.187214611872146,1.491628614916286,1.06544901065449,0,4.71841704718417,0.06088280060882801,0.091324200913242,0,0.06088280060882801,0.030441400304414005,0.030441400304414005,0.7900555318014763,0.17913178016189896,0.684402632376976,0.1889746285730286,0.2114945768394756,0.17913178016189896,0,0.3699431217490801,0.04303753395480576,0.05270197065869089,0,0.04303753395480576,0.030436766557480333,0.030436766557480333
2.550000037997961,2698,69.42179392142329,1.0748702742772425,19.792438843587842,1.8161601186063752,1.6679021497405486,0.6671608598962194,0.037064492216456635,5.114899925871016,0.037064492216456635,0.3335804299481097,0.037064492216456635,0,0,0,0.8870190457784273,0.19852278898636155,0.7670723682644216,0.25708462311299257,0.2465539495413729,0.15672588524159226,0.03705762269694319,0.42412767116025335,0.03705762269694319,0.11100786188769321,0.03705762269694319,0,0,0
2.650000039488077,2125,69.69411764705883,0.9411764705882352,18.729411764705883,2.4941176470588236,1.5529411764705883,1.411764705882353,0.047058823529411764,4.941176470588235,0,0.18823529411764706,0,0,0,0,0.9969699340805691,0.20946074618638563,0.8463486450056564,0.33829408846603354,0.26822509541711503,0.25592590012456634,0.04704774956207891,0.47014512009670256,0,0.09402902401934052,0,0,0,0
2.7500000409781933,1556,71.97943444730078,1.3496143958868894,17.994858611825194,1.5424164524421593,1.2210796915167095,0.7712082262210797,0,5.141388174807198,0,0,0,0,0,0,1.1385126672241401,0.2925158802745445,0.9738452804653651,0.31240689793732945,0.27841930513549407,0.22176851176621215,0,0.5598527080422419,0,0,0,0,0,0
2.8500000424683094,1265,70.0395256916996,0.7905138339920948,18.893280632411066,1.5810276679841897,1.5810276679841897,1.2648221343873518,0,5.533596837944664,0,0.15810276679841898,0.07905138339920949,0,0,0.07905138339920949,1.2879549651038813,0.248992390437999,1.1006185864659754,0.35072270761605884,0.35072270761605884,0.31419945127812915,0,0.6428315510515304,0,0.1117071276488983,0.07902013161565995,0,0,0.07902013161565995
2.9500000439584255,1019,71.6388616290481,1.0794896957801767,19.7252208047105,1.1776251226692835,0.9813542688910697,1.2757605495583906,0.09813542688910697,3.8272816486751715,0,0,0,0.09813542688910697,0,0.09813542688910697,1.4120467495669613,0.3237168700387971,1.2465606243827445,0.337943488051152,0.30880498829029596,0.35156804220287236,0.0980872622595117,0.6010132759349662,0,0,0,0.0980872622595117,0,0.0980872622595117
3.0500000454485416,803,66.99875466998755,0.7471980074719801,21.419676214196762,1.86799501867995,1.61892901618929,1.4943960149439601,0,5.47945205479452,0,0.37359900373599003,0,0,0,0,1.6593605347830493,0.30390053733714933,1.4477900418752843,0.47778820070193223,0.4453607133052405,0.4281594628000181,0,0.8031079190167237,0,0.2152941865151172,0,0,0,0
3.1500000469386578,646,70.43343653250774,1.08359133126935,17.3374613003096,2.1671826625387,1.08359133126935,2.1671826625387,0,5.263157894736842,0,0.30959752321981426,0.15479876160990713,0,0,0,1.795451197409332,0.4073340094865837,1.489466921954404,0.5728933485337503,0.4073340094865837,0.5728933485337503,0,0.878549816959985,0,0.21857936226753932,0.15467890192363493,0,0,0
3.250000048428774,507,70.21696252465483,1.183431952662722,18.93491124260355,2.1696252465483234,0.39447731755424065,1.5779092702169626,0,5.522682445759369,0,0,0,0,0,0,2.030960765188999,0.48026678171277243,1.7399813305211898,0.6470312281078026,0.2783868698634073,0.5534562897002763,0,1.0144597800425315,0,0,0,0,0,0
3.35000004991889,473,72.3044397463002,0.42283298097251587,17.758985200845668,1.9027484143763214,1.2684989429175475,1.0570824524312896,0,4.862579281183932,0,0.21141649048625794,0,0,0.21141649048625794,0,2.0575812313186996,0.29835528846543474,1.7572062228915952,0.6281864058419364,0.5145675018919511,0.4702363715187659,0,0.9889594023401279,0,0.21119288757812413,0,0,0.21119288757812413,0
3.450000051409006,363,74.65564738292011,0.8264462809917356,15.702479338842975,1.6528925619834711,1.3774104683195594,1.1019283746556474,0,4.40771349862259,0,0.27548209366391185,0,0,0,0,2.283066815272888,0.4751732021289827,1.9095815217338594,0.6691905442468014,0.6117395762771938,0.5479201629993135,0,1.0773697841156475,0,0.27510238005316107,0,0,0,0
3.5500000528991222,314,68.47133757961782,0.3184713375796179,22.611464968152866,1.5923566878980893,1.910828025477707,0.9554140127388535,0,4.140127388535031,0,0,0,0,0,0,2.6220583687696633,0.3179638132131765,2.3606839050140995,0.7064310338819897,0.7726032155497217,0.5489671406004815,0,1.1242436722466536,0,0,0,0,0,0
3.6500000543892384,272,70.95588235294117,1.1029411764705883,19.11764705882353,0.3676470588235294,1.8382352941176472,1.1029411764705883,0,5.147058823529411,0,0,0,0,0,0.3676470588235294,2.7525729907040186,0.6332619753643005,2.384293178047656,0.36697061472001125,0.8144928510844884,0.6332619753643005,0,1.3397399712313431,0,0,0,0,0,0.36697061472001125
3.7500000558793545,217,72.35023041474655,0.9216589861751152,17.050691244239633,0.4608294930875576,2.3041474654377883,1.3824884792626728,0,5.529953917050691,0,0,0,0,0,0,3.036238274414878,0.6487010890283113,2.5529805951937474,0.45976644785836307,1.0185053904720958,0.7926435194907356,0,1.5515935043285314,0,0,0,0,0,0
3.8500000573694706,187,73.79679144385027,1.6042780748663104,16.0427807486631,1.6042780748663104,2.13903743315508,0,0,4.81283422459893,0,0,0,0,0,0,3.215697391929056,0.9187706834083017,2.6837869930665375,0.9187706834083017,1.0580181810935174,0,0,1.565196420651897,0,0,0,0,0,0
3.9500000588595867,130,69.23076923076923,1.5384615384615385,18.461538461538463,0.7692307692307693,3.076923076923077,0.7692307692307693,0.7692307692307693,5.384615384615385,0,0,0,0,0,0,4.047960089109366,1.0794560237624975,3.402855637647459,0.7662664777836533,1.514607976878216,0.7662664777836533,0.7662664777836533,1.9796414897289276,0,0,0,0,0,0
4.050000060349703,116,78.44827586206897,0.8620689655172413,18.103448275862068,0,1.7241379310344827,0,0,0.8620689655172413,0,0,0,0,0,0,3.817716866540227,0.8583451080844774,3.5750693122161907,0,1.208594016067546,0,0,0.8583451080844774,0,0,0,0,0,0
4.150000061839819,71,61.97183098591549,0,22.535211267605636,2.8169014084507045,2.8169014084507045,2.8169014084507045,0,7.042253521126761,0,0,0,0,0,0,5.761302746414258,0,4.958539908738105,1.9635954637023327,1.9635954637023327,1.9635954637023327,0,3.0364731614087566,0,0,0,0,0,0
4.250000063329935,62,72.58064516129032,3.225806451612903,12.903225806451612,1.6129032258064515,3.225806451612903,1.6129032258064515,0,4.838709677419355,0,0,0,0,0,0,5.665564436903705,2.243897882710492,4.257496887716709,1.5998430657150675,2.243897882710492,1.5998430657150675,0,2.725204509637419,0,0,0,0,0,0
4.350000064820051,63,77.77777777777779,0,11.11111111111111,3.1746031746031744,3.1746031746031744,0,0,4.761904761904762,0,0,0,0,0,0,5.237828008789241,0,3.959425806109991,2.2088645799247857,2.2088645799247857,0,0,2.6830293800905283,0,0,0,0,0,0
4.450000066310167,40,72.5,0,10,7.5,5,0,0,5,0,0,0,0,0,0,7.060010623221469,0,4.743416490252569,4.164582812239421,3.4460121880225554,0,0,3.4460121880225554,0,0,0,0,0,0
4.550000067800283,28,75,3.571428571428571,10.714285714285714,0,3.571428571428571,0,0,7.142857142857142,0,0,0,0,0,0,8.183170883849714,3.507073235935591,5.845122059892653,0,3.507073235935591,0,0,4.867036741923192,0,0,0,0,0,0
4.6500000692903996,27,74.07407407407408,0,11.11111111111111,0,7.4074074074074066,0,0,7.4074074074074066,0,0,0,0,0,0,8.433704334123126,0,6.04812282168686,0,5.040102351405716,0,0,5.040102351405716,0,0,0,0,0,0
4.750000070780516,20,70,0,10,0,5,0,0,10,0,5,0,0,0,0,10.2469507659596,0,6.708203932499369,0,4.873397172404482,0,0,6.708203932499369,0,4.873397172404482,0,0,0,0
4.850000072270632,13,84.61538461538461,0,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,10.006825162892168,0,10.006825162892168,0,0,0,0,0,0,0,0,0,0,0
4.950000073760748,13,76.92307692307693,0,7.6923076923076925,7.6923076923076925,0,0,0,7.6923076923076925,0,0,0,0,0,0,11.685454235580767,0,7.390530175619406,7.390530175619406,0,0,0,7.390530175619406,0,0,0,0,0,0

