,Cylinder ID: 1
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,B ion%,Mn ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma,B ion% Sigma,Mn ion% Sigma
3,109,67.88990825688074,0.9174311926605505,11.926605504587156,0.9174311926605505,4.587155963302752,6.422018348623854,0,7.339449541284404,0,0,0,0,0,0,4.472085881731427,0.91321309586862,3.1043275972683815,0.91321309586862,2.0038348475654213,2.3480609122499354,0,2.4978475771938924,0,0,0,0,0,0
3.1,97,67.0103092783505,1.0309278350515463,9.278350515463918,2.0618556701030926,1.0309278350515463,14.432989690721648,0,5.154639175257731,0,0,0,0,0,0,4.773908228676304,1.025600006956303,2.94581174512516,1.442843406231923,1.025600006956303,3.568169384905686,0,2.2450256869438823,0,0,0,0,0,0
3.2,102,70.58823529411765,0,7.8431372549019605,0.9803921568627451,1.9607843137254901,10.784313725490197,0,4.901960784313726,0,0.9803921568627451,0.9803921568627451,0,0,0.9803921568627451,4.511558757925709,0,2.6620037482681678,0.9755744758307872,1.3728236117921666,3.071261397018482,0,2.1378174203035125,0,0.9755744758307872,0.9755744758307872,0,0,0.9755744758307872
3.3000000000000003,99,71.71717171717171,0,10.1010101010101,0,4.040404040404041,6.0606060606060606,0,8.080808080808081,0,0,0,0,0,0,4.526425722831635,0,3.0286020461497487,0,1.9789690695126556,2.3980835366759585,0,2.739131597330529,0,0,0,0,0,0
3.4000000000000004,113,69.02654867256636,0,9.734513274336283,0.8849557522123894,0.8849557522123894,10.619469026548673,0,7.079646017699115,0,0.8849557522123894,0,0,0,0.8849557522123894,4.349743605108362,0,2.7885521011370296,0.8810313171227336,0.8810313171227336,2.8982353194324424,0,2.412803631283044,0,0.8810313171227336,0,0,0,0.8810313171227336
3.5,90,75.55555555555556,0,8.88888888888889,0,0,11.11111111111111,0,4.444444444444445,0,0,0,0,0,0,4.53003995597649,0,2.9997713676024573,0,0,3.312693299999688,0,2.1722782664615083,0,0,0,0,0,0
3.6,87,71.26436781609196,0,8.045977011494253,1.1494252873563218,1.1494252873563218,11.494252873563218,0,6.896551724137931,0,0,0,0,0,0,4.851622150080206,0,2.916185421867384,1.142800302566041,1.142800302566041,3.4195305153235287,0,2.7166848177873635,0,0,0,0,0,0
3.7,97,77.31958762886599,1.0309278350515463,6.185567010309279,0,2.0618556701030926,6.185567010309279,0,7.216494845360824,0,0,0,0,0,0,4.251913010074931,1.025600006956303,2.4459001290227738,0,1.442843406231923,2.4459001290227738,0,2.6273181942122643,0,0,0,0,0,0
3.8000000000000003,110,70,0,9.090909090909092,0.9090909090909091,1.8181818181818181,10.909090909090908,0,7.2727272727272725,0,0,0,0,0,0,4.369314487526514,0,2.7410122234342147,0.9049492433184968,1.273907363173401,2.9724505140712694,0,2.476030851051108,0,0,0,0,0,0
3.9000000000000004,112,70.53571428571429,0,6.25,0.8928571428571428,4.464285714285714,9.821428571428571,0,6.25,0.8928571428571428,0,0.8928571428571428,0,0,0,4.307680473351712,0,2.287265795973125,0.8888622362733644,1.951415979693143,2.8120950469724524,0,2.287265795973125,0.8888622362733644,0,0.8888622362733644,0,0,0
4,124,68.54838709677419,0.8064516129032258,7.258064516129033,0.8064516129032258,0.8064516129032258,12.903225806451612,0.8064516129032258,8.064516129032258,0,0,0,0,0,0,4.169742523292076,0.8031932092228373,2.3299019623092896,0.8031932092228373,0.8031932092228373,3.010504920185106,0.8031932092228373,2.445231027589979,0,0,0,0,0,0
4.1000000000000005,110,72.72727272727273,1.8181818181818181,9.090909090909092,0,0.9090909090909091,7.2727272727272725,0,8.181818181818182,0,0,0,0,0,0,4.24635787724467,1.273907363173401,2.7410122234342147,0,0.9049492433184968,2.476030851051108,0,2.61332193581184,0,0,0,0,0,0
