,Concentration (Al)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma
0.2500000037252903,24026,67.25214351119621,0.8574044784816449,10.284691584117207,3.7792391575792896,4.607508532423208,7.779072671272788,0.17064846416382254,5.0570215599766914,0.033297261300258056,0.09989178390077415,0.04162157662532257,0.037459418962790314,0.30276367519009434,0.05948155035484956,0.1959693613038882,0.1230257000171891,0.13525378693205817,0.17279768522536154,0.026628063298293585,0.14136376132770104,0.011770399530324325,0.02038013833019503,0.013159158814480312,0.012484134088426696
0.3500000052154064,22189,66.69520933796025,0.7526251746360809,10.48267159403308,3.398080129794042,4.416602821217721,8.67096308981928,0.1352021271801343,5.223308846725855,0.058587588444724864,0.08562801388075172,0.04957411329938258,0.031547163008698004,0.3163966008220512,0.05802030660590408,0.20564619639034773,0.12163003217238903,0.13793247804548942,0.18891621799863723,0.02466772571968653,0.14936703463412349,0.016244512677211706,0.019636001282489966,0.014943452137446857,0.011921825897543925
0.45000000670552254,20662,68.22669635078888,0.7162907753363663,10.12486690543026,2.434420675636434,3.465298615816475,8.556770883747943,0.1839124963701481,6.073952182750944,0.05323782789662182,0.1161552608653567,0.024199012680282645,0.024199012680282645,0.32390837646443527,0.05866748858079845,0.20985931751375841,0.10721608604788739,0.12724065108065694,0.19460076806194518,0.029807099169637596,0.1661661394640971,0.016047535685425923,0.023696319076904164,0.010820817965072605,0.010820817965072605
0.5500000081956387,19037,68.35635866995851,0.5410516362872302,10.096128591689867,2.348059042916426,3.456426958029101,9.061301675684193,0.1365761411987183,5.793980143930241,0.052529285076430114,0.10505857015286023,0.0472763565687871,0.005252928507643011,0.33708034646301427,0.05316698511011423,0.21835713053813874,0.109747766755179,0.1323963830805386,0.20805128694686054,0.026766487901623462,0.1693279201860679,0.016606855019931106,0.023479467125211154,0.015755059992735878,0.005252790539541614
0.6500000096857548,17743,68.63551823254241,0.5861466493828552,10.144845854703263,1.961336865242631,2.7898326100433977,9.395254466550188,0.12962858592120838,6.058727385447781,0.06763230569802176,0.14090063687087867,0.06199628022318661,0.02818012737417573,0.3483212661586344,0.057307712167290345,0.2266630335076065,0.10410252410626107,0.12363214162453516,0.21903636313486247,0.027011904024275616,0.1791040470019042,0.01951716164745614,0.028160267386526855,0.01868678655786393,0.012600760254174764
0.7500000111758709,16411,68.33830967034307,0.46310401559929315,10.115166656510876,1.8280421668393152,2.443483029675218,9.932362439826946,0.16452379501553835,6.428614953384924,0.05484126500517945,0.14014989945768083,0.06093473889464384,0.03046736944732192,0.3631045089685374,0.052998526756125326,0.23537601580744072,0.1045729375604097,0.12052170974950506,0.23347648291217032,0.03163656212025624,0.1914532368807282,0.01827540837371472,0.02920278879082098,0.019263384623332422,0.013623346024034278
0.850000012665987,15249,69.32913633680897,0.4459308807134894,9.659649813102499,1.573873696635845,2.144402911666339,10.05311823726146,0.16394517673290052,6.374188471375172,0.04590464948521215,0.17050298380221654,0.026231228277264082,0.013115614138632041,0.3734222707685296,0.053956354559243316,0.23922187710485723,0.10079046597139706,0.11730738334099838,0.24351334647958273,0.03276214630026176,0.19782882229827822,0.01734634389091406,0.03340986732813151,0.013113893832467947,0.009273531496721266
0.9500000141561031,13798,68.32874329612989,0.44934048412813454,10.182635164516597,1.5437019857950427,1.8480939266560372,10.37106827076388,0.16669082475721117,6.848818669372372,0.05073199014349906,0.11595883461371213,0.06522684447021307,0.028989708653428033,0.39602836654721785,0.05693794320904239,0.2574555011822414,0.10495313415074702,0.11465772450748676,0.25955403595268206,0.034728458839403106,0.21502747101173134,0.019170025400619933,0.028972895713835833,0.021735189431334945,0.014492753166403388
1.0500000156462193,12483,69.2621965873588,0.3765120563966995,9.540975726988703,1.2336778018104622,2.098854442041176,10.141792838260033,0.1682287911559721,6.801249699591444,0.12817431707121685,0.20027237042377632,0.016021789633902106,0.03204357926780421,0.4129762338842997,0.05481644032753018,0.262943754439136,0.09879747172858451,0.12829967668076492,0.27019465715645397,0.03667964004328985,0.22534084528542425,0.03202303686372621,0.04001434496044328,0.011328208496947408,0.01601922245080056
1.1500000171363354,11168,69.98567335243553,0.4656160458452722,9.679441260744985,1.2356733524355301,2.0863180515759314,9.661532951289399,0.13431232091690543,6.49176217765043,0.07163323782234957,0.11640401146131805,0.05372492836676218,0.01790830945558739,0.4336917616379411,0.06441883003299917,0.2797890730671908,0.10453559403340597,0.13524594297724238,0.27955783948237584,0.034655995033684356,0.23314093527619056,0.025317101506958692,0.032265868206150315,0.021927217595612388,0.012661953132455848
1.2500000186264515,9991,70.88379541587429,0.3302972675407867,9.908918026223601,1.1210089080172154,1.641477329596637,9.38844960464418,0.10009008107296567,6.345711140026024,0.050045040536482836,0.16014412971674508,0.07006305675107596,0,0.45450261194478186,0.05740233943515492,0.29891625993679777,0.10532999549103705,0.12712148677059787,0.2917992967695143,0.03163541888535672,0.243893095168106,0.02237522156857485,0.04000396190642331,0.02647206787650942,0
1.3500000201165676,8832,71.36548913043478,0.3283514492753623,9.43161231884058,1.0982789855072463,1.4605978260869565,9.62409420289855,0.14719202898550726,6.283967391304348,0.05661231884057971,0.10190217391304347,0.06793478260869565,0.033967391304347824,0.48101595031136807,0.06087314769420893,0.31099381972122103,0.11089928119004629,0.1276558601736574,0.3138171933980612,0.04079366798295825,0.258222676661519,0.025310631147268583,0.033950080138029706,0.027724836658290352,0.019607751543781547
1.4500000216066837,7893,70.416825034841,0.4307614341821867,9.426073736221968,1.0895730394020018,1.3809704801723046,9.9455213480299,0.13936399341188394,6.803496769289244,0.11402508551881414,0.15203344735841884,0.08868617762574432,0.012669453946534905,0.5137354789586716,0.07371569232325342,0.3288864356256055,0.11684985050333407,0.13135648193088237,0.3368568504295956,0.04199053457759663,0.2834293683556292,0.037986686125358445,0.04385490075954101,0.03350535718962687,0.0126686513457963
1.5500000230967999,6796,70.24720423778693,0.22071806945261918,10.050029429075927,0.9564449676280165,1.6921718658034137,10.050029429075927,0.10300176574455562,6.4155385520894646,0.05885815185403178,0.14714537963507945,0.04414361389052383,0.014714537963507945,0.5545640690960721,0.05692623305016579,0.36471824923042173,0.11806370784150806,0.1564550554211092,0.36471824923042173,0.03891095313019781,0.29722938792924475,0.029420413947158792,0.04649720763600594,0.025480701448784948,0.014713455335543156
1.650000024586916,5663,72.25852021896522,0.35316969803990816,9.376655482959562,0.9535581847077521,1.5716051562775915,9.147095179233622,0.15892636411795866,5.897933957266466,0.10595090941197245,0.12360939431396785,0.052975454705986226,0,0.5949576630421939,0.07883157082079954,0.3873653247253141,0.12914266891714618,0.1652755621783973,0.38307845481542807,0.052933341985259466,0.31305904140429225,0.04323135741761442,0.04669107552272547,0.030577290586207617,0
1.750000026077032,5076,70.60677698975572,0.31520882584712373,10.20488573680063,0.9850275807722617,1.0638297872340425,10.263987391646966,0.039401103230890466,6.245074862096138,0.0591016548463357,0.1182033096926714,0.09850275807722615,0,0.6394196698593257,0.07867791268337047,0.4248832595377266,0.13861614738715922,0.14399679103661017,0.42597158724732254,0.027855298011253655,0.3396292322536264,0.03411227140614076,0.04822777040490161,0.04403007115543063,0
1.8500000275671482,4075,71.75460122699387,0.245398773006135,9.104294478527606,0.7361963190184049,1.6441717791411041,9.54601226993865,0.147239263803681,6.625766871165645,0.024539877300613498,0.1226993865030675,0.049079754601226995,0,0.7052367353394633,0.0775066302215464,0.4506413343731877,0.13391476721760684,0.19920940492912856,0.46032127397356865,0.06006590854401379,0.3896438205176804,0.024536866087975548,0.05483915915564166,0.034696109779320305,0
1.9500000290572643,3393,73.35691128794576,0.17683465959328026,8.930150309460656,0.9136457412319481,1.3557323902151488,8.576480990274094,0.14736221632773355,6.336575302092544,0.05894488653109342,0.08841732979664013,0.05894488653109342,0,0.7589634715586379,0.07212858859569567,0.48958123609506377,0.16334427288174688,0.1985322125170303,0.48071934777021796,0.06585381109392652,0.4182350125052696,0.0416680429603332,0.051025196631302505,0.0416680429603332,0
2.0500000305473804,2731,71.91504943244233,0.18308311973636032,7.726107652874405,0.8787989747345295,1.4280483339436105,10.435737824972538,0.18308311973636032,6.993775173928964,0.03661662394727206,0.10984987184181619,0.10984987184181619,0,0.8599750936022013,0.08180227419400682,0.5109271108173423,0.17859413742591554,0.2270321077261701,0.5850164877469761,0.08180227419400682,0.48803502547372185,0.036609919447729046,0.06338700909450812,0.06338700909450812,0
2.1500000320374966,2280,70.83333333333334,0.21929824561403508,9.298245614035087,1.2719298245614035,1.2280701754385965,10.526315789473683,0.043859649122807015,6.271929824561403,0.043859649122807015,0.17543859649122806,0.043859649122807015,0.043859649122807015,0.951907646592528,0.09796556153055735,0.6081923135892372,0.2346845372147242,0.2306539722333932,0.6427149974254793,0.0438500297238268,0.5077711352170512,0.0438500297238268,0.08764231771455468,0.0438500297238268,0.0438500297238268
2.2500000335276127,1715,70.96209912536443,0.05830903790087463,9.271137026239067,1.1078717201166182,1.3411078717201166,9.329446064139942,0.40816326530612246,7.346938775510205,0.05830903790087463,0.05830903790087463,0.05830903790087463,0,1.0961343154323981,0.05829203570255404,0.7003371619768826,0.2527513813908869,0.2777588534495954,0.7023102412441683,0.1539560523401639,0.6300152102286816,0.05829203570255404,0.05829203570255404,0.05829203570255404,0
2.350000035017729,1424,70.71629213483146,0.21067415730337077,9.410112359550562,0.5617977528089888,1.6853932584269662,10.323033707865168,0.1404494382022472,6.811797752808989,0,0.1404494382022472,0,0,1.205918003210217,0.12150458945932077,0.7737172336710341,0.1980667777065749,0.3411180141588387,0.8062860243031094,0.09924298356150513,0.6676615165945841,0,0.09924298356150513,0,0
2.450000036507845,1181,72.22692633361558,0.2540220152413209,8.63674851820491,0.8467400508044031,1.8628281117696865,9.060118543607112,0.2540220152413209,6.604572396274344,0,0.0846740050804403,0.0846740050804403,0.0846740050804403,1.3032765800077264,0.14647328649906247,0.8174025002793773,0.26662667765738446,0.39343972874498506,0.8352551904289133,0.14647328649906247,0.722703588472266,0,0.08463814905296746,0.08463814905296746,0.08463814905296746
2.550000037997961,820,70.48780487804878,0.24390243902439024,10.487804878048781,0.6097560975609756,1.097560975609756,10.24390243902439,0,6.219512195121951,0.12195121951219512,0.24390243902439024,0.24390243902439024,0,1.592761772059892,0.1722546169251933,1.069982012981284,0.2718585698878092,0.36384038557834364,1.0589068838597644,0,0.8433881202762336,0.12187683632777425,0.1722546169251933,0.1722546169251933,0
2.650000039488077,614,71.33550488599349,0,10.586319218241043,0.4885993485342019,1.3029315960912053,9.446254071661238,0.16286644951140067,6.188925081433225,0,0.4885993485342019,0,0,1.8249074008276915,0,1.2416245578780005,0.28140296934539294,0.45764502848045785,1.1803174717714593,0.16273376806411338,0.97241238895929,0,0.28140296934539294,0,0
2.7500000409781933,427,69.08665105386417,0.234192037470726,7.962529274004685,1.1709601873536302,0.702576112412178,13.583138173302109,0,7.02576112412178,0,0,0,0.234192037470726,2.2364343858936606,0.23391764717442848,1.310068249076772,0.5205943076875806,0.4042050574256141,1.6580032110940293,0,1.2368415552843135,0,0,0,0.23391764717442848
2.8500000424683094,347,71.46974063400576,0.2881844380403458,8.645533141210375,0.5763688760806917,2.5936599423631126,10.662824207492795,0,5.475504322766571,0.2881844380403458,0,0,0,2.424092710102386,0.28776888708439685,1.5086762245442533,0.406378135285241,0.8532678703759023,1.6568664224935878,0,1.2212919939750744,0.28776888708439685,0,0,0
2.9500000439584255,255,70.19607843137254,0,12.156862745098039,0,1.9607843137254901,10.588235294117647,0.39215686274509803,3.1372549019607843,0.39215686274509803,0.7843137254901961,0,0.39215686274509803,2.8643299295077576,0,2.0464191228339796,0,0.868249887784407,1.926810635880399,0.39138717238045445,1.0916494479280308,0.39138717238045445,0.552414395920051,0,0.39138717238045445
3.0500000454485416,190,69.47368421052632,0.5263157894736842,10.526315789473683,0.5263157894736842,2.1052631578947367,9.473684210526317,0,6.315789473684211,0,1.0526315789473684,0,0,3.3409544990275,0.5249289206876595,2.226430060654861,0.5249289206876595,1.0414923069313995,2.1245652540199176,0,1.7646973062234257,0,0.7403950746720493,0,0
3.1500000469386578,111,65.76576576576578,0.9009009009009009,11.711711711711711,0.9009009009009009,1.8018018018018018,12.612612612612612,0,6.306306306306306,0,0,0,0,4.503692808938944,0.8968336074384397,3.0521104497993035,0.8968336074384397,1.262536023737965,3.1511234438001483,0,2.3071786354486985,0,0,0,0
3.250000048428774,69,66.66666666666666,0,13.043478260869565,0,1.4492753623188406,15.942028985507244,0,2.898550724637681,0,0,0,0,5.675043538391657,0,4.0543687314796255,0,1.4387350379788877,4.406935591745889,0,2.019662319890043,0,0,0,0
3.35000004991889,34,70.58823529411765,0,11.76470588235294,0,2.941176470588235,11.76470588235294,0,2.941176470588235,0,0,0,0,7.814248990059665,0,5.525508450751318,0,2.897601076893465,5.525508450751318,0,2.897601076893465,0,0,0,0
3.450000051409006,19,63.1578947368421,0,15.789473684210526,5.263157894736842,0,0,0,15.789473684210526,0,0,0,0,11.066473327112565,0,8.36546751830554,5.122781719918817,0,0,0,8.36546751830554,0,0,0,0
3.5500000528991222,7,85.71428571428571,0,14.285714285714285,0,0,0,0,0,0,0,0,0,13.226001425322165,0,13.226001425322165,0,0,0,0,0,0,0,0,0
3.6500000543892384,7,71.42857142857143,0,14.285714285714285,0,0,14.285714285714285,0,0,0,0,0,0,17.074694419062766,0,13.226001425322165,0,0,13.226001425322165,0,0,0,0,0,0
3.7500000558793545,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8500000573694706,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9500000588595867,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.050000060349703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.150000061839819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.250000063329935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.350000064820051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.450000066310167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.550000067800283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6500000692903996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.750000070780516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.850000072270632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.950000073760748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

