,Cylinder ID: 0_both L12 and DO22
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
4.2,114,70.17543859649122,0.8771929824561403,4.385964912280701,2.631578947368421,2.631578947368421,11.403508771929824,0.8771929824561403,4.385964912280701,0,1.7543859649122806,0.8771929824561403,0,4.2847666495031955,0.8733371704606866,1.9179663092194785,1.4992181792363357,1.4992181792363357,2.976974304177393,0.8733371704606866,1.9179663092194785,0,1.2296081474569516,0.8733371704606866,0
4.3,108,57.407407407407405,1.8518518518518516,13.88888888888889,0.9259259259259258,0.9259259259259258,15.74074074074074,0.9259259259259258,6.481481481481481,0,0,1.8518518518518516,0,4.758160938208715,1.2972757420698038,3.327755964945652,0.9216292627144504,0.9216292627144504,3.5043665288582506,0.9216292627144504,2.36904916454104,0,0,1.2972757420698038,0
4.4,101,73.26732673267327,0,5.9405940594059405,1.9801980198019802,2.9702970297029703,10.891089108910892,0,4.9504950495049505,0,0,0,0,4.403679274833073,0,2.352097753748252,1.386278649080601,1.689240964133677,3.0998132951008004,0,2.1584329292458206,0,0,0,0
4.5,101,64.35643564356435,0,7.920792079207921,0.9900990099009901,0.9900990099009901,14.85148514851485,1.9801980198019802,7.920792079207921,0,0,0.9900990099009901,0,4.765690869276655,0,2.6872273258103183,0.9851853368415734,0.9851853368415734,3.538447810589639,1.386278649080601,2.6872273258103183,0,0,0.9851853368415734,0
4.6000000000000005,101,66.33663366336634,0,6.9306930693069315,0.9900990099009901,1.9801980198019802,14.85148514851485,0,8.91089108910891,0,0,0,0,4.702131811188595,0,2.5271492186580318,0.9851853368415734,1.386278649080601,3.538447810589639,0,2.8348697368381663,0,0,0,0
4.7,115,71.30434782608695,0,5.217391304347826,1.7391304347826086,3.4782608695652173,9.565217391304348,0.8695652173913043,7.82608695652174,0,0,0,0,4.218102565088905,0,2.0736817885358407,1.21901053535082,1.7086170056504844,2.742623871226593,0.8657762441719378,2.5045368548698117,0,0,0,0
4.800000000000001,115,66.08695652173913,0.8695652173913043,8.695652173913043,0.8695652173913043,0,10.434782608695652,0,11.304347826086957,0,0.8695652173913043,0,0.8695652173913043,4.414609963437782,0.8657762441719378,2.6275312444452257,0.8657762441719378,0,2.850771936311176,0,2.9527386003586846,0,0.8657762441719378,0,0.8657762441719378
4.9,112,71.42857142857143,0,12.5,0.8928571428571428,1.7857142857142856,8.035714285714286,0,4.464285714285714,0,0,0.8928571428571428,0,4.2686736047656915,0,3.125,0.8888622362733644,1.2513658718334555,2.5686967312686644,0,1.951415979693143,0,0,0.8888622362733644,0
5,116,68.10344827586206,0.8620689655172413,9.482758620689655,0,0.8620689655172413,10.344827586206897,0,8.620689655172415,0,0.8620689655172413,0.8620689655172413,0,4.327403817257372,0.8583451080844774,2.720219867842046,0,0.8583451080844774,2.8276152082269,0,2.6059492204450794,0,0.8583451080844774,0.8583451080844774,0
5.1000000000000005,106,62.264150943396224,0,9.433962264150944,0.9433962264150944,3.7735849056603774,12.264150943396226,0,8.49056603773585,0.9433962264150944,0.9433962264150944,0.9433962264150944,0,4.708072755603164,0,2.8390746938236933,0.9389356991742922,1.8508502572525394,3.1860629516474606,0,2.7073744367693204,0.9389356991742922,0.9389356991742922,0.9389356991742922,0
