,Concentration (Al)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
-1.9500000290572643,38699,47.28287552649939,1.9871314504250757,4.542753042714282,22.698260936975114,21.434662394377117,0.4418718829943926,0.2635727021370061,0.5710741879635133,0.010336184397529653,0.010336184397529653,0.6666838936406625,0.09044161347838446,0.2537919983433262,0.07094225304640323,0.10585567480576878,0.21293205866457632,0.20860462976622934,0.033716048789935005,0.026063170592318444,0.03830476195863305,0.005167825100092945,0.005167825100092945,0.04136733822725013,0.015280508227408394
-1.8500000275671482,38445,46.97619976589934,1.9352321498244247,4.663805436337625,22.970477305241253,21.6725191832488,0.37195994277539346,0.22889842632331905,0.5280270516322019,0.01820782936662765,0.005202236961893614,0.5696449473273507,0.05982572506177656,0.2545390582849583,0.07025918453143103,0.10754226666967412,0.2145327898759122,0.21013183102792451,0.031046950328250774,0.02437271187656264,0.036962260174755165,0.00688128607922315,0.0036784413487432337,0.03838324492712797,0.012470793960715784
-1.750000026077032,37438,47.339601474437735,1.9685880656017951,4.6984347454458035,22.151290133019927,21.83610235589508,0.4006624285485336,0.2457396228431006,0.6303755542496928,0.024039745712912015,0.01335541428495112,0.6170201399647417,0.07479031999572627,0.25804654551216316,0.07179657595994639,0.1093629701572213,0.21461936352274769,0.213517927029558,0.03264834827110758,0.02558862796932463,0.040904414985123795,0.008012285330787168,0.00597232398750708,0.040471505232849925,0.014128755505469291
-1.650000024586916,36330,47.357555739058625,2.1277181392788327,4.7371318469584365,22.08367740159648,21.67079548582439,0.4156344618772364,0.28626479493531515,0.5917974126066612,0.013762730525736306,0.008257638315441783,0.6468483347096065,0.060556014313239745,0.2619569731379706,0.07571016732936275,0.11145174273894473,0.21762922814013652,0.21615564701805223,0.03375348782859634,0.028030365725710705,0.040240645883829466,0.006154456647949684,0.004767352856721513,0.04205904016942954,0.012906675971208727
-1.5500000230967999,35507,47.520207283070945,2.0812797476553917,4.835666206663475,22.36178781648689,21.060635930943196,0.5013096009237615,0.24220576224406454,0.616779789900583,0.022530768580843213,0.008449038217816205,0.6702903652800857,0.07885769003295125,0.2650197430770135,0.07576019842543591,0.1138435089222481,0.2211230591964414,0.2163842078797261,0.03748044195768572,0.026086070543171334,0.04154938592808427,0.007964932192557988,0.004877848410752563,0.0433026107730378,0.014896825505622989
-1.4500000216066837,34373,48.09588921537253,2.0393913827713614,4.835190411078463,22.087103249643615,20.676112064701947,0.5236668315247432,0.21819451313530971,0.7447706048351904,0.01163704070054985,0.017455561050824776,0.6953131818578535,0.055275943327611786,0.26949216155483097,0.07623726510523371,0.11570077370804831,0.22375118155902582,0.2184377607362185,0.038929488598448525,0.02516743018892227,0.04637450033432519,0.005818181788634334,0.007125580971588837,0.04481943582577071,0.012677665800951034
-1.3500000201165676,33271,48.14402933485618,1.9686814342821073,5.28388085720297,21.60440022842716,20.61254546001022,0.5981184815605182,0.2675002254215383,0.7333714045264645,0.021039343572480537,0.027050584593189268,0.6822758558504404,0.05710678969673289,0.27392878698658063,0.07616180318933735,0.12264660435042699,0.22562333971764748,0.22177307825230985,0.042272505214685965,0.028317016988026033,0.04677682008910699,0.007951287824440028,0.00901564189169956,0.04512949293161138,0.013097454696804444
-1.2500000186264515,32085,48.81408757986598,1.8295153498519556,5.448028673835125,21.243571762505844,20.24622097553374,0.6015271933925511,0.2680380239987533,0.8134642356241234,0.018700327255726977,0.018700327255726977,0.6638616175783076,0.03428393330216612,0.27905948654499263,0.07481823771456084,0.12670797915804352,0.2283524908116806,0.22433477466846005,0.04316845114817256,0.028864521565260762,0.05014695546052192,0.0076336627731830396,0.0076336627731830396,0.04533581157821161,0.010335222711243649
-1.1500000171363354,30685,49.39872902069415,2.02379012546847,5.3707022975395144,20.456248981587095,20.009776763891153,0.7691054261039596,0.3291510510021183,0.9287925696594427,0.022812449079354733,0.013035685188202707,0.5931236760632231,0.08473195372331759,0.2854141737067291,0.08038592064775363,0.12869606985501517,0.23027827642624368,0.22838969911141768,0.04987160292876583,0.03269780789624911,0.0547608310520975,0.008621311759871124,0.0065174177575349984,0.043834673888116044,0.01661026171212686
-1.0500000156462193,28949,49.55611592801133,1.8929842136170507,5.578776468962658,20.435939065252686,19.72779716052368,0.8497702856748075,0.24871325434384609,0.9292203530346472,0.020726104528653838,0.010363052264326919,0.6874158002003523,0.06217831358596152,0.29385704459153644,0.08009524713782727,0.13489240847490866,0.23699489275636085,0.23388647277265995,0.053948683314943915,0.029274665084396714,0.05639172297616702,0.008460519837392228,0.00598280098994237,0.048561837717981685,0.01465101205847165
